,tic,date,strategy,win,hold,lost,sum_close_day,gain_7_percent,gain_10_percent,gain_15_percent
42,JNJ,1260,no_merge,0.29,0.57,0.14,0.06,-1.51,-1.44,-1.3
43,JNJ,1260,merge_0,0.29,0.57,0.14,0.06,-1.51,-1.44,-1.3
44,JNJ,1260,merge_1,0.29,0.71,0.0,0.29,0.18,0.24,0.36
45,JNJ,1260,merge_2,0.24,0.62,0.14,0.03,-0.79,-0.72,-0.58
46,JNJ,1260,merge_3,0.29,0.62,0.1,0.07,-0.79,-0.72,-0.58
47,JNJ,1260,yesterday_strategy,0.19,0.48,0.33,-0.06,-0.42,-0.32,-0.12
48,JNJ,1260,trend,0.57,0,0.43,-0.1,-0.39,-0.28,-0.06
49,JNJ,1302,no_merge,0.52,0.29,0.19,0.16,-0.58,-0.44,-0.16
50,JNJ,1302,merge_0,0.52,0.29,0.19,0.16,-0.58,-0.44,-0.16
51,JNJ,1302,merge_1,0.38,0.29,0.33,-0.09,-1.61,-1.48,-1.22
52,JNJ,1302,merge_2,0.52,0.33,0.14,0.16,0.42,0.56,0.84
53,JNJ,1302,merge_3,0.52,0.29,0.19,0.15,-0.58,-0.44,-0.16
54,JNJ,1302,yesterday_strategy,0.38,0.38,0.24,-0.06,-1.67,-1.56,-1.34
55,JNJ,1302,trend,0.62,0,0.38,0.01,-1.67,-1.56,-1.34
56,JNJ,1344,no_merge,0.29,0.43,0.29,-0.0,0.36,0.48,0.72
57,JNJ,1344,merge_0,0.29,0.43,0.29,-0.0,0.36,0.48,0.72
58,JNJ,1344,merge_1,0.24,0.52,0.24,-0.04,0.3,0.4,-0.25
59,JNJ,1344,merge_2,0.33,0.38,0.29,-0.01,0.39,0.52,0.78
60,JNJ,1344,merge_3,0.24,0.48,0.29,-0.06,0.33,0.44,0.66
61,JNJ,1344,yesterday_strategy,0.24,0.57,0.19,0.09,0.27,0.36,0.54
62,JNJ,1344,trend,0.38,0,0.62,0.11,0.24,0.32,0.48
63,JNJ,1386,no_merge,0.1,0.62,0.29,-0.1,0.24,0.32,0.48
64,JNJ,1386,merge_0,0.1,0.62,0.29,-0.1,0.24,0.32,0.48
65,JNJ,1386,merge_1,0.14,0.43,0.43,-0.15,-0.47,-0.36,-0.14
66,JNJ,1386,merge_2,0.14,0.52,0.33,-0.07,0.3,0.4,0.6
67,JNJ,1386,merge_3,0.14,0.43,0.43,-0.19,-0.47,-0.36,-0.14
68,JNJ,1386,yesterday_strategy,0.24,0.62,0.14,0.04,-0.49,-0.42,-0.28
69,JNJ,1386,trend,0.38,0,0.62,0.04,-0.49,-0.42,-0.28
70,JNJ,1428,no_merge,0.05,0.9,0.05,0.01,0.06,0.08,0.12
71,JNJ,1428,merge_0,0.05,0.9,0.05,0.01,0.06,0.08,0.12
72,JNJ,1428,merge_1,0.19,0.52,0.29,0.06,0.3,0.4,0.6
73,JNJ,1428,merge_2,0.19,0.76,0.05,0.11,0.15,0.2,0.3
74,JNJ,1428,merge_3,0.14,0.86,0.0,0.11,0.09,0.12,0.18
75,JNJ,1428,yesterday_strategy,0.33,0.43,0.24,0.08,0.36,0.48,0.72
76,JNJ,1428,trend,0.57,0,0.43,0.08,0.36,0.48,0.72
77,JNJ,1470,no_merge,0.29,0.33,0.38,0.02,0.22,0.35,0.61
78,JNJ,1470,merge_0,0.29,0.33,0.38,0.02,0.22,0.35,0.61
79,JNJ,1470,merge_1,0.19,0.52,0.29,-0.1,-0.93,-0.85,-0.69
80,JNJ,1470,merge_2,0.24,0.38,0.38,-0.08,-0.84,-0.73,-0.51
81,JNJ,1470,merge_3,0.24,0.38,0.38,-0.02,-0.84,-0.73,-0.51
82,JNJ,1470,yesterday_strategy,0.29,0.43,0.29,0.05,-0.67,-0.56,-0.34
83,JNJ,1470,trend,0.57,0,0.43,-0.0,-0.67,-0.56,-0.34
