,tic,date,strategy,win,hold,lost,sum_close_day,gain_7_percent,gain_10_percent,gain_15_percent
44,VZ,1260,merge_1,0.29,0.43,0.29,0.08,0.36,0.48,0.72
45,VZ,1260,merge_2,0.14,0.67,0.19,-0.05,0.21,0.28,0.42
46,VZ,1260,merge_3,0.38,0.33,0.29,0.07,0.42,0.56,0.84
47,VZ,1260,yesterday_strategy,0.19,0.48,0.33,-0.02,0.33,0.44,0.66
48,VZ,1260,trend,0.48,0,0.52,0.03,0.3,0.4,0.6
49,VZ,1302,no_merge,0.33,0.48,0.19,0.17,0.33,0.44,0.66
50,VZ,1302,merge_0,0.33,0.48,0.19,0.17,0.33,0.44,0.66
51,VZ,1302,merge_1,0.33,0.57,0.1,0.19,0.27,0.36,0.54
52,VZ,1302,merge_2,0.38,0.33,0.29,0.12,0.42,0.56,0.84
53,VZ,1302,merge_3,0.29,0.48,0.24,0.12,0.33,0.44,0.66
54,VZ,1302,yesterday_strategy,0.38,0.43,0.19,0.2,0.36,0.48,0.72
55,VZ,1302,trend,0.62,0,0.38,0.15,-0.64,-0.52,-0.28
56,VZ,1344,no_merge,0.33,0.38,0.29,-0.01,-0.64,-0.52,-0.7
57,VZ,1344,merge_0,0.33,0.38,0.29,-0.01,-0.64,-0.52,-0.7
58,VZ,1344,merge_1,0.29,0.38,0.33,-0.1,-0.64,-0.52,-0.7
59,VZ,1344,merge_2,0.24,0.33,0.43,-0.08,-0.61,-0.48,-0.64
60,VZ,1344,merge_3,0.24,0.52,0.24,-0.03,-0.73,-0.64,-0.88
61,VZ,1344,yesterday_strategy,0.24,0.52,0.24,-0.06,0.3,0.4,0.18
62,VZ,1344,trend,0.48,0,0.52,-0.06,-0.73,-0.64,-0.88
63,VZ,1386,no_merge,0.19,0.38,0.43,-0.07,0.39,0.52,0.4
64,VZ,1386,merge_0,0.19,0.38,0.43,-0.07,0.39,0.52,0.4
65,VZ,1386,merge_1,0.24,0.33,0.43,-0.05,0.42,0.56,0.84
66,VZ,1386,merge_2,0.24,0.43,0.33,0.01,0.36,0.48,0.72
67,VZ,1386,merge_3,0.24,0.48,0.29,0.07,0.33,0.44,0.66
68,VZ,1386,yesterday_strategy,0.05,0.71,0.24,-0.05,0.18,0.24,-0.02
69,VZ,1386,trend,0.33,0,0.67,-0.08,0.21,0.28,0.04
70,VZ,1428,no_merge,0.29,0.43,0.29,-0.03,0.36,0.48,-0.34
71,VZ,1428,merge_0,0.29,0.43,0.29,-0.03,0.36,0.48,-0.34
72,VZ,1428,merge_1,0.24,0.57,0.19,0.08,0.27,0.36,0.54
73,VZ,1428,merge_2,0.24,0.38,0.38,-0.07,0.39,0.52,-0.28
74,VZ,1428,merge_3,0.33,0.29,0.38,-0.04,0.45,0.6,-0.16
75,VZ,1428,yesterday_strategy,0.14,0.62,0.24,-0.2,-0.79,-0.72,-1.64
76,VZ,1428,trend,0.43,0,0.57,-0.12,-0.76,-0.68,-1.58
77,VZ,1470,no_merge,0.24,0.43,0.33,0.05,-0.18,-0.07,0.15
78,VZ,1470,merge_0,0.24,0.43,0.33,0.05,-0.18,-0.07,0.15
79,VZ,1470,merge_1,0.1,0.86,0.05,0.04,0.09,0.12,0.18
80,VZ,1470,merge_2,0.19,0.52,0.29,0.04,-0.24,-0.15,-0.45
81,VZ,1470,merge_3,0.19,0.52,0.29,0.01,-0.24,-0.15,-0.45
82,VZ,1470,yesterday_strategy,0.24,0.62,0.14,0.08,0.24,0.32,-0.0
83,VZ,1470,trend,0.43,0,0.57,0.05,0.27,0.36,0.06
