,tic,date,strategy,win,hold,lost,sum_close_day,gain_7_percent,gain_10_percent,gain_15_percent
45,JPM,1302,merge_3,0.14,0.67,0.19,-0.0,0.21,0.28,0.42
46,JPM,1302,yesterday_strategy,0.1,0.57,0.33,-0.04,0.27,0.36,0.54
47,JPM,1302,trend,0.43,0,0.57,-0.04,0.27,0.36,0.54
48,JPM,1344,no_merge,0.48,0.14,0.38,0.24,0.54,0.72,0.64
49,JPM,1344,merge_1,0.48,0.14,0.38,0.24,0.54,0.72,0.64
50,JPM,1344,merge_2,0.43,0.19,0.38,0.22,0.51,0.68,0.58
51,JPM,1344,merge_3,0.43,0.19,0.38,0.22,0.51,0.68,0.58
52,JPM,1344,yesterday_strategy,0.14,0.52,0.33,0.03,0.3,0.4,0.16
53,JPM,1344,trend,0.48,0,0.52,0.03,0.3,0.4,0.16
54,JPM,1386,no_merge,0.38,0.43,0.19,-0.03,0.36,0.48,0.72
55,JPM,1386,merge_1,0.33,0.48,0.19,0.0,0.33,0.44,0.66
56,JPM,1386,merge_2,0.24,0.62,0.14,-0.04,0.24,0.32,0.48
57,JPM,1386,merge_3,0.24,0.62,0.14,-0.04,0.24,0.32,0.48
58,JPM,1386,yesterday_strategy,0.33,0.48,0.19,0.04,0.33,0.44,-0.1
59,JPM,1386,trend,0.52,0,0.48,0.04,0.33,0.44,-0.1
60,JPM,1428,no_merge,0.43,0.19,0.38,0.08,0.51,0.68,1.02
61,JPM,1428,merge_1,0.38,0.24,0.38,0.09,0.48,0.64,0.96
62,JPM,1428,merge_2,0.38,0.24,0.38,0.09,0.48,0.64,0.96
63,JPM,1428,merge_3,0.38,0.24,0.38,0.09,0.48,0.64,0.96
64,JPM,1428,yesterday_strategy,0.14,0.52,0.33,-0.0,0.3,0.4,0.6
65,JPM,1428,trend,0.43,0,0.57,0.01,0.27,0.36,0.54
66,JPM,1470,no_merge,0.29,0.67,0.05,0.05,0.21,0.28,0.42
67,JPM,1470,merge_1,0.24,0.71,0.05,0.02,0.18,0.24,0.36
68,JPM,1470,merge_2,0.19,0.76,0.05,-0.0,0.15,0.2,0.3
69,JPM,1470,merge_3,0.19,0.76,0.05,-0.0,0.15,0.2,0.3
70,JPM,1470,yesterday_strategy,0.29,0.43,0.29,-0.16,-0.67,-0.56,-0.34
71,JPM,1470,trend,0.52,0,0.48,-0.2,-0.7,-0.6,-0.4
